household_key,numBaskets,week,eggPurchase_week0,eggPurchase_week1,eggPurchase_week2,eggPurchase_week3,MARITAL_STATUS_CODE,AGE_DESC,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,avgBasketLoyaltyDiscount,avgSpendAmtPerBasket
733,353,Week of 627,0.0,0.0,1.0,0.0,A,45-54,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.7228,42.9876
734,99,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-2.4635,18.8705
735,128,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.83357142857,13.085
736,653,Week of 627,0.0,0.0,1.0,1.0,,,,,,,,-8.2996875,67.0546875
737,125,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.22666666667,25.0786666667
738,159,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-8.136,47.276
740,733,Week of 627,0.0,1.0,1.0,0.0,A,45-54,175-199K,Homeowner,Single Female,2,None/Unknown,-10.7481081081,66.2051351351
741,361,Week of 627,0.0,0.0,0.0,0.0,U,65+,50-74K,Homeowner,2 Adults Kids,3,1,-8.1737037037,48.6074074074
742,373,Week of 627,0.0,0.0,0.0,0.0,A,35-44,15-24K,Renter,1 Adult Kids,4,2,-2.51315789474,17.4663157895
743,232,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.9956,21.6668
744,605,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-7.6112962963,36.6287037037
745,725,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.64132075472,37.3445283019
746,3,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.44,11.785
747,118,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-2.5903125,10.9503225806
748,345,Week of 627,0.0,0.0,0.0,0.0,B,45-54,Under 15K,Homeowner,2 Adults Kids,3,1,-7.90571428571,32.6608571429
749,17,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.6775,8.8075
750,253,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.86617647059,15.1085294118
751,107,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.78153846154,20.5892307692
752,92,Week of 627,0.0,0.0,0.0,0.0,A,35-44,75-99K,Renter,Single Female,2,None/Unknown,-4.277,31.085
753,289,Week of 627,0.0,0.0,1.0,0.0,A,45-54,75-99K,Homeowner,2 Adults Kids,4,2,-11.7340909091,48.8195454545
754,113,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.19307692308,28.5246153846
755,192,Week of 627,0.0,0.0,0.0,0.0,U,35-44,50-74K,Homeowner,Unknown,1,None/Unknown,-6.74315789474,36.6442105263
756,65,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-12.46,106.49
757,125,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-7.36916666667,42.525
758,13,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.6575,18.5125
759,114,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.845,38.43
760,36,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.55714285714,29.6314285714
761,940,Week of 627,0.0,0.0,0.0,1.0,A,25-34,125-149K,Homeowner,1 Adult Kids,5+,3+,-13.7055769231,71.5988461538
762,767,Week of 627,0.0,0.0,1.0,0.0,A,35-44,125-149K,Renter,Single Female,2,None/Unknown,-1.48373831776,11.7727102804
763,106,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-8.74,52.245
764,449,Week of 627,1.0,1.0,0.0,0.0,A,35-44,50-74K,Homeowner,2 Adults Kids,5+,3+,-5.70803921569,28.501372549
765,135,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-16.66,102.2075
766,944,Week of 627,0.0,1.0,0.0,1.0,A,45-54,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,-12.6088571429,78.7085714286
767,146,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-11.97,62.5066666667
768,899,Week of 627,0.0,0.0,0.0,1.0,A,35-44,50-74K,Renter,Single Female,2,None/Unknown,-3.24205882353,16.8166176471
769,118,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.02,33.2654545455
770,256,Week of 627,0.0,0.0,0.0,0.0,A,25-34,50-74K,Homeowner,2 Adults Kids,5+,3+,-26.4616666667,93.9891666667
771,1326,Week of 627,1.0,0.0,1.0,1.0,U,45-54,50-74K,Homeowner,Unknown,1,None/Unknown,-3.43631284916,17.5668715084
772,37,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.666666666667,6.89777777778
773,169,Week of 627,1.0,0.0,0.0,1.0,,,,,,,,-5.082,46.9553333333
774,153,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-21.165,114.14
775,3,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,0.0,35.07
776,153,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-2.5956,15.5216
777,508,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-10.1045454545,76.8913636364
778,54,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-1.51142857143,9.68
779,471,Week of 627,0.0,0.0,0.0,0.0,U,65+,125-149K,Homeowner,2 Adults Kids,3,1,-6.19605263158,48.4668421053
780,10,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.79333333333,8.86666666667
781,192,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-8.4405,40.9325
782,39,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.30625,16.43375
783,9,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.7,14.19
784,206,Week of 627,0.0,0.0,0.0,1.0,A,45-54,100-124K,Homeowner,Single Female,2,None/Unknown,-2.9721875,22.6665625
785,183,Week of 627,0.0,0.0,0.0,0.0,A,65+,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.02771428571,16.8505714286
786,706,Week of 627,1.0,0.0,1.0,0.0,U,19-24,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.78755555556,58.3755555556
787,153,Week of 627,0.0,0.0,0.0,0.0,B,25-34,25-34K,Homeowner,Single Male,1,None/Unknown,-2.01682926829,12.3958536585
788,625,Week of 627,0.0,0.0,1.0,0.0,U,25-34,Under 15K,Unknown,1 Adult Kids,2,1,-11.5962222222,47.2993333333
789,71,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.62230769231,16.8061538462
790,377,Week of 627,0.0,0.0,0.0,0.0,U,45-54,50-74K,Homeowner,Unknown,1,None/Unknown,-4.84541666667,51.2983333333
791,74,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.72083333333,23.7533333333
792,10,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.13,24.2
793,145,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-2.74814814815,17.6425925926
794,102,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-19.9928571429,82.22
795,50,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.73888888889,24.3711111111
796,37,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-3.81,11.334
797,170,Week of 627,0.0,0.0,1.0,0.0,U,25-34,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.26875,28.7591666667
798,250,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-6.62,36.5652173913
799,187,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-10.0557142857,37.7378571429
800,1288,Week of 627,1.0,0.0,1.0,1.0,A,25-34,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.58475862069,23.5680689655
801,119,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-9.97090909091,47.4845454545
802,127,Week of 627,0.0,0.0,0.0,0.0,U,65+,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-6.83076923077,43.7076923077
803,291,Week of 627,0.0,0.0,0.0,0.0,U,25-34,75-99K,Unknown,2 Adults No Kids,2,None/Unknown,-4.90827586207,31.4065517241
804,409,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.46694444444,11.1313888889
805,492,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-3.52464285714,18.1846987952
806,448,Week of 627,1.0,0.0,0.0,0.0,A,35-44,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.97655172414,58.2796551724
807,402,Week of 627,0.0,0.0,1.0,1.0,,,,,,,,-7.00588235294,35.2017647059
808,187,Week of 627,0.0,0.0,0.0,0.0,U,45-54,75-99K,Homeowner,2 Adults Kids,3,1,-1.54867924528,9.49811320755
809,75,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.60416666667,17.64
810,33,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.725454545455,9.86545454545
811,144,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-3.01904761905,17.5876190476
812,54,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.54727272727,23.5618181818
813,254,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-9.0875,76.2425
814,135,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-9.984,66.806
815,84,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.84125,36.7075
816,204,Week of 627,0.0,0.0,0.0,0.0,U,25-34,50-74K,Unknown,Single Female,1,None/Unknown,-4.05111111111,34.245
817,637,Week of 627,0.0,0.0,0.0,1.0,A,35-44,150-174K,Homeowner,2 Adults Kids,3,1,-9.9176,39.9316
818,359,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-6.57318181818,48.9836363636
819,8,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.325,13.005
820,338,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.22083333333,16.6941666667
821,10,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.39333333333,17.2633333333
822,60,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-5.32571428571,25.6842857143
823,188,Week of 627,0.0,0.0,0.0,0.0,A,35-44,50-74K,Homeowner,2 Adults Kids,3,1,-2.945,21.4993333333
824,263,Week of 627,1.0,1.0,0.0,0.0,,,,,,,,-5.01,25.9125925926
825,750,Week of 627,1.0,0.0,0.0,1.0,A,45-54,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,-10.5248780488,66.7448780488
826,33,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.9625,6.95666666667
827,7,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.44,11.16
828,6,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.24,8.95
829,437,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-13.476,67.7505
830,78,Week of 627,0.0,0.0,0.0,1.0,,,,,,,,-2.0115,9.4965
831,773,Week of 627,0.0,0.0,0.0,0.0,B,45-54,50-74K,Homeowner,1 Adult Kids,3,2,-8.44910714286,51.9582142857
832,52,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.21571428571,28.8242857143
833,44,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-11.2233333333,36.82
834,4,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.375,19.73
835,16,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.7475,11.7525
836,104,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.05941176471,15.7082352941
837,79,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.413,32.664
838,66,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.62333333333,12.3233333333
839,49,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-7.465,73.115
840,774,Week of 627,0.0,0.0,0.0,0.0,A,35-44,75-99K,Homeowner,2 Adults Kids,5+,3+,-4.45506666667,41.6728
841,280,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-3.08112903226,16.8093548387
842,902,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-10.1143396226,47.7447169811
843,425,Week of 627,1.0,0.0,1.0,0.0,,,,,,,,-8.07178571429,50.0685714286
844,415,Week of 627,1.0,0.0,1.0,0.0,A,45-54,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown,-4.23512195122,39.6485365854
845,330,Week of 627,0.0,1.0,0.0,0.0,B,19-24,50-74K,Homeowner,Single Female,1,None/Unknown,-6.62,45.9447826087
846,227,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-5.58631578947,40.0757894737
847,285,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-3.41333333333,28.0503703704
848,471,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-13.804375,99.398125
849,477,Week of 627,0.0,0.0,0.0,1.0,,,,,,,,-8.843125,102.745
850,188,Week of 627,1.0,0.0,0.0,1.0,,,,,,,,-3.89208333333,24.7879166667
851,1,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,0.0,3.38
852,181,Week of 627,0.0,0.0,0.0,0.0,U,25-34,35-49K,Unknown,2 Adults Kids,4,2,-1.98344827586,18.0865517241
853,577,Week of 627,0.0,1.0,1.0,0.0,B,25-34,175-199K,Unknown,Single Female,1,None/Unknown,-1.02065217391,22.0252898551
854,108,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.687,28.141
855,432,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-5.29580645161,26.0987096774
856,590,Week of 627,0.0,0.0,0.0,0.0,B,55-64,35-49K,Homeowner,Single Female,1,None/Unknown,-11.6317073171,52.72575
857,545,Week of 627,0.0,1.0,1.0,0.0,A,65+,35-49K,Homeowner,1 Adult Kids,3,1,-12.814,111.437333333
858,40,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.775,13.042
859,563,Week of 627,1.0,0.0,0.0,1.0,U,25-34,50-74K,Unknown,Single Female,1,None/Unknown,-6.69765957447,39.4644680851
860,6,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.1,9.63
861,100,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.26333333333,35.9288888889
862,194,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.03181818182,26.3127272727
863,301,Week of 627,0.0,0.0,0.0,1.0,U,45-54,15-24K,Unknown,Unknown,1,None/Unknown,-2.74836363636,15.2776363636
864,939,Week of 627,0.0,1.0,0.0,1.0,U,35-44,15-24K,Homeowner,Single Female,1,None/Unknown,-12.9413513514,83.6791891892
865,230,Week of 627,0.0,0.0,0.0,0.0,A,35-44,75-99K,Homeowner,2 Adults Kids,5+,3+,-14.7276470588,80.5182352941
866,597,Week of 627,1.0,0.0,1.0,0.0,U,45-54,15-24K,Unknown,1 Adult Kids,2,1,-12.2515384615,56.5764102564
867,448,Week of 627,0.0,0.0,0.0,0.0,U,45-54,75-99K,Homeowner,Unknown,1,None/Unknown,-6.58514285714,46.2457142857
868,318,Week of 627,0.0,0.0,0.0,0.0,A,65+,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-5.19628571429,34.564
869,217,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.9393442623,10.8196721311
871,669,Week of 627,0.0,0.0,0.0,0.0,A,35-44,200-249K,Homeowner,2 Adults Kids,3,1,-9.27613636364,72.4
872,9,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.78,38.14
873,213,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-6.63272727273,32.6227272727
874,1,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.69
875,183,Week of 627,0.0,0.0,0.0,0.0,U,25-34,25-34K,Unknown,2 Adults Kids,3,1,-5.5235,27.3865
876,554,Week of 627,1.0,0.0,1.0,0.0,,,,,,,,-7.25692307692,49.3587179487
877,263,Week of 627,1.0,0.0,0.0,1.0,,,,,,,,-6.75411764706,53.9611764706
878,631,Week of 627,0.0,0.0,0.0,0.0,U,25-34,35-49K,Unknown,1 Adult Kids,3,2,-10.092195122,43.8890243902
879,241,Week of 627,0.0,1.0,0.0,0.0,B,35-44,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.36477272727,19.6527272727
880,12,Week of 627,0.0,0.0,0.0,1.0,,,,,,,,-1.83333333333,7.76333333333
881,508,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.51939393939,36.8921212121
882,353,Week of 627,0.0,1.0,0.0,0.0,U,45-54,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,-2.29107526882,12.6051612903
883,714,Week of 627,0.0,1.0,0.0,0.0,A,35-44,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.96847619048,30.8888571429
884,32,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.931,9.91
885,207,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.16958333333,37.01875
886,144,Week of 627,0.0,0.0,0.0,0.0,A,35-44,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.15185185185,23.6522222222
887,108,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.29615384615,20.0353846154
888,1047,Week of 627,1.0,0.0,0.0,0.0,U,25-34,150-174K,Homeowner,2 Adults Kids,3,1,-20.9513636364,138.266818182
889,1215,Week of 627,0.0,1.0,1.0,1.0,A,25-34,50-74K,Homeowner,2 Adults Kids,4,2,-15.1139393939,104.828787879
890,34,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.70166666667,19.8716666667
891,896,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-16.7686111111,92.0955555556
892,40,Week of 627,0.0,0.0,0.0,1.0,,,,,,,,-3.725,21.665
893,726,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-5.35446428571,47.7698214286
894,162,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.58266666667,36.342
895,473,Week of 627,0.0,0.0,0.0,0.0,U,45-54,150-174K,Unknown,Single Male,1,None/Unknown,-6.38363636364,54.2472727273
896,369,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-16.1164705882,71.2058823529
897,71,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.19,18.215
898,761,Week of 627,0.0,1.0,1.0,0.0,A,55-64,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.84707865169,26.445505618
899,11,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-12.61,33.735
900,996,Week of 627,0.0,0.0,1.0,1.0,A,35-44,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-1.04415625,9.652125
901,313,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-11.7582352941,56.94
902,2,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,0.0,19.98
903,159,Week of 627,0.0,0.0,0.0,0.0,U,35-44,35-49K,Unknown,Single Male,1,None/Unknown,-6.85,60.5784615385
904,76,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-4.5,34.4471428571
905,20,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.63,20.1666666667
906,331,Week of 627,0.0,0.0,0.0,0.0,A,55-64,Under 15K,Homeowner,Single Female,2,None/Unknown,-4.16324675325,20.5226315789
907,206,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-3.65172413793,21.2092857143
908,389,Week of 627,0.0,0.0,0.0,0.0,A,45-54,100-124K,Probable Owner,2 Adults Kids,3,1,-9.13260869565,39.2334782609
909,470,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-10.8746428571,61.2060714286
910,253,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-7.90083333333,71.505
911,527,Week of 627,0.0,0.0,0.0,0.0,A,25-34,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,-6.29434782609,59.7730434783
912,132,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-24.3066666667,157.736666667
913,139,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.02333333333,35.4873333333
914,150,Week of 627,0.0,0.0,0.0,0.0,B,45-54,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.2632,23.5192
915,201,Week of 627,1.0,0.0,0.0,0.0,U,45-54,15-24K,Unknown,Single Female,1,None/Unknown,-0.550943396226,7.12773584906
916,674,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-3.85422222222,23.7873333333
917,51,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-44.01,178.31
918,23,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.26,17.0
919,211,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.63533333333,14.468
920,664,Week of 627,1.0,1.0,0.0,0.0,A,45-54,35-49K,Homeowner,2 Adults Kids,5+,3+,-6.398125,34.068125
921,9,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.78,9.58333333333
922,273,Week of 627,0.0,1.0,0.0,0.0,U,45-54,35-49K,Unknown,Unknown,1,None/Unknown,-2.44382978723,20.8370212766
923,211,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-5.21142857143,28.9446428571
924,191,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.64,27.7454545455
925,47,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.813157894737,5.19684210526
926,348,Week of 627,0.0,0.0,0.0,0.0,U,35-44,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.64227272727,26.0936363636
927,93,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.98083333333,23.2558333333
928,291,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.29578947368,24.1184210526
929,1004,Week of 627,1.0,0.0,0.0,1.0,B,45-54,25-34K,Renter,1 Adult Kids,2,1,-5.17010869565,26.042826087
930,17,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-6.66125,25.0975
931,389,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-31.0488888889,165.568888889
932,441,Week of 627,0.0,0.0,0.0,0.0,U,19-24,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,-8.01428571429,64.0935714286
933,361,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-8.28111111111,43.7474074074
934,1615,Week of 627,0.0,0.0,0.0,1.0,U,45-54,Under 15K,Unknown,Single Female,1,None/Unknown,-13.7312941176,57.5742352941
935,69,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.66571428571,26.2642857143
936,507,Week of 627,1.0,0.0,0.0,1.0,,,,,,,,-2.87239669421,16.2838842975
937,376,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.41695652174,38.58
938,18,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.425,27.425
939,998,Week of 627,0.0,0.0,0.0,0.0,U,45-54,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-8.19523809524,41.8906349206
940,173,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.214,22.126
941,179,Week of 627,0.0,0.0,0.0,0.0,A,19-24,200-249K,Unknown,2 Adults No Kids,2,None/Unknown,-2.31171428571,16.1117142857
942,525,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.05298850575,18.9452873563
943,291,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-11.9435714286,56.0328571429
944,155,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.7,33.4711111111
945,295,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-6.93434782609,47.9443478261
946,304,Week of 627,0.0,0.0,0.0,0.0,U,19-24,Under 15K,Unknown,Single Female,1,None/Unknown,-2.5929787234,16.0857446809
947,209,Week of 627,0.0,0.0,0.0,0.0,B,65+,35-49K,Homeowner,Single Male,1,None/Unknown,-1.30310344828,11.5282758621
949,599,Week of 627,0.0,0.0,0.0,0.0,U,25-34,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-8.31034482759,59.0789655172
950,172,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.3075,30.949375
951,97,Week of 627,0.0,1.0,0.0,0.0,,,,,,,,-3.90555555556,31.5755555556
952,295,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-2.93810810811,19.9024324324
953,296,Week of 627,0.0,0.0,1.0,1.0,,,,,,,,-5.7762962963,34.4107407407
954,352,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-20.8775,73.533125
955,574,Week of 627,0.0,0.0,0.0,0.0,U,19-24,Under 15K,Unknown,Single Female,1,None/Unknown,-3.40538461538,18.8374358974
956,625,Week of 627,0.0,1.0,1.0,0.0,U,45-54,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-1.68967320261,13.8878431373
957,402,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-1.23703703704,7.73149253731
958,26,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-8.39666666667,26.9
959,201,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.52730769231,24.81
960,101,Week of 627,0.0,0.0,0.0,0.0,A,35-44,125-149K,Homeowner,2 Adults Kids,5+,3+,-2.342,22.8955
961,307,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-5.704,65.8586666667
962,214,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-9.53666666667,36.7033333333
963,138,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-8.076,79.118
964,227,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-2.34581395349,18.4211627907
965,156,Week of 627,0.0,0.0,1.0,0.0,,,,,,,,-15.6771428571,69.8042857143
966,9,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.0775,14.85
967,3,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.29,3.58
968,1169,Week of 627,0.0,0.0,0.0,0.0,B,35-44,35-49K,Renter,1 Adult Kids,2,1,-17.4420512821,91.4758974359
969,30,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.62,23.0766666667
970,71,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-8.368,50.892
971,505,Week of 627,0.0,0.0,0.0,0.0,A,25-34,35-49K,Homeowner,2 Adults Kids,3,1,-3.65787234043,29.9893617021
972,156,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-0.85,7.08946428571
973,1126,Week of 627,0.0,0.0,0.0,0.0,A,35-44,50-74K,Homeowner,2 Adults Kids,4,2,-20.1508333333,198.2875
974,95,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-4.46333333333,27.7855555556
975,289,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-3.82725,25.31
976,764,Week of 627,0.0,1.0,0.0,1.0,A,25-34,200-249K,Homeowner,2 Adults Kids,5+,3+,-8.45028571429,75.2076470588
977,129,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-5.27076923077,26.6115384615
978,228,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-5.52888888889,38.3494444444
979,1174,Week of 627,0.0,1.0,0.0,0.0,B,35-44,35-49K,Homeowner,1 Adult Kids,2,1,-19.4344186047,103.479069767
980,138,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.76875,52.97375
981,170,Week of 627,0.0,0.0,0.0,0.0,A,45-54,25-34K,Homeowner,Single Female,2,None/Unknown,-8.89357142857,53.1564285714
982,1653,Week of 627,0.0,0.0,1.0,1.0,U,45-54,35-49K,Unknown,2 Adults Kids,4,2,-9.87243243243,69.0486486486
983,580,Week of 627,0.0,0.0,0.0,0.0,A,45-54,35-49K,Homeowner,2 Adults Kids,3,1,-4.16696969697,24.3098484848
984,163,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-9.529,45.86
985,361,Week of 627,1.0,0.0,0.0,0.0,,,,,,,,-7.96032258065,33.7596774194
986,180,Week of 627,0.0,0.0,0.0,0.0,U,25-34,35-49K,Unknown,Single Male,1,None/Unknown,-5.65580645161,23.152
987,146,Week of 627,0.0,0.0,0.0,0.0,,,,,,,,-6.95933333333,40.7066666667
